key,stars,helpful_yes,helpful_no,text
41_bj,5,29.0,0.0,"This has long been my favorite Ben and Jerrys flavor - the chocolate ice cream in it is deep, dark and delicious, the graham crumb swirl adds just the right bit of texture, the ""toasted marshmallow"" is more complex than the straight-up marshmallow in Phish Food, and the chunks of chocolate are of the highest quality. Sadly it is hard to find in my area - I look for it in any store I go into and when I find it, buy as many cartons as can fit in my freezer! I tried the new Limited Edition ""Gimme SMore"" flavor and found it very disappointing. I certainly hope Ben and Jerrys isnt planning to replace the classic Smores with this new flavor - Id be heartbroken!"
41_bj,5,16.0,0.0,"I could eat ice cream everyday and am a bit of a chocoholic, so naturally this is my go to flavor for Ben and Jerrys. Although there are several other chocolate based flavors, its hard to compare and I went through serious withdraw when I couldnt buy it when living in the U.K. While this used to be easy to find in my local grocery stores, Ive recently seen it replaced with the new Gimme Smore flavor on the shelves. I am hoping that it isnt going to be discontinued, as the new flavor is completely different. Never one to write reviews, but I feel so passionately that I wanted it to be stated that some of us out there love this one, despite the lower rating."
41_bj,5,13.0,0.0,"This is my all-time FAVORITE ice cream flavor--period. Ben & Jerrys is terrific, but they have far outdone themselves with Smores. Nothing else compares. Its been my favorite ice cream since I was a kid, and nothing has ever come close to replacing it. Unfortunately, it also happens to be the MOST DIFFICULT flavor to find. There are no retailers near me that still carry it--it seems to have been phased out, and I hope not in favor of ""Gimme Smore,"" which cant hold a candle to the original Smores. The rich chocolate flavor, punctuated by fudgy chocolate chunks; paired with velvety toasted marshmallow and delightfully crunchy, textured graham cracker swirls--nothing compares!"
41_bj,5,26.0,1.0,"This is by far my favorite ice cream ever. I dont know what it is, but I am totally addicted to it and will pretty much eat the entire pint in one sitting, even though I dont like eating ice cream that much. Ive driven long distances to buy this and was on the website right now just to find out where I can buy this since I just moved to a new state. I was shocked to see that this has some negative reviews and I felt that I should pay the ice cream back by writing this review. But anyway, best ice cream ever."
41_bj,1,33.0,32.0,"The main problem with this flavor is that it has a very poor balance between the three components of a smore: graham cracker, chocolate and marshmallow. In its current iteration, the chocolate ice cream base completely overpowers everything else to the point where youre left with what tastes like plain chocolate ice cream. I would suggest completely reinventing this flavor with a graham cracker flavored ice cream base, with chocolate chunks and a much more generous amount of marshmallow swirl. I think this flavor has the potential to be a fantastic, stand-out flavor, but as it stands I will not be buying it again."
41_bj,5,5.0,0.0,"I love Ben and Jerry’s. There are a few flavors in particular that I call Melters. This is because I melt into euphoria at the first bite. There are a few that are so good that with the first spoonful I am in heaven. This S’mores ice cream is perfect in my opinion. The chocolate base (B&J does chocolate better than anyone) is dense, rich, sweet, and decedent. The graham and toasted marshmallow play perfectly together and create layers that come apart while spooning, and with the fudge chunks, and this effect makes the pint ridiculously delicious! Just FYI, the other melters are Chocolate Fudge Brownie, Phish Food, Chocolate Therapy, Half Baked, Gimme Smore, Tonight Dough, Peanut Butter World and Chubby Hubby."
41_bj,5,16.0,0.0,"Smores is by far my favorite B&Js flavor. I was upset to see the other reviews saying they were so disappointed! Maybe it was something in a recent batch or whatever, but anytime I get it, its always perfect! The graham cracker swirls are the best part. So delicious!"
41_bj,5,14.0,1.0,"Im in love with Smores. In fact, I fell in love with my husband over a pint of Smores. As teenagers, we shared spoonfuls of the richest chocolate, creamiest marshmallows and bites of graham cracker perfection. 15 years later, we still go ""gaga"" when we spot it in a store. My only wish is that we could find it more often--its certainly hard to come by in the tristate area."
41_bj,5,4.0,0.0,Ever since I was a baby I have loved this flavor. When we did a vote in our family about who was the messiest ice cream eater I was voted number one but especially with this flavor. I find this flavor my very favorite and I think that no other flavor is even close in the good range. Youre in heaven when you eat it. It has the perfect amount of every flavor. I love it! Definitely a must in your freezer!
41_bj,5,5.0,0.0,There aren’t enough stores that carry this flavor! There aren’t nearly enough chocolate based b&j flavors but this one is perfect! The roasted marshmallow is so good & the graham is delicious. The only thing I might recommend would be to add more graham ... and to get more stores to carry it!
41_bj,5,4.0,0.0,My absolute favorite flavor of Ben & Jerrys! The chocolate ice cream as always is delicious. Smores ice cream should always have a chocolate base. I love the texture of the chunks of chocolate and graham crackers. Im glad they chose to go with a whipped marshmallow rather than fluffy marshmallow chunks. This flavor really cant be beat!
41_bj,5,5.0,0.0,"Its not like I can find it anywhere anymore but, its still my favorite. Hopefully B&J will get with the program and have it more widely available in NYC again!"
41_bj,1,21.0,10.0,Cannot even taste the graham cracker or marshmallow. I taste more marshmallow in the Phish Food. Chocolate should not be the base of this ice cream it completely overpowers anything else that could be there. Id recommend a graham cracker ice cream with ample swirls of marshmallow and fudge as a remake of this flavor
41_bj,5,2.0,0.0,"Phish Food used to be my favorite, until I first had Smores. Now I cant get enough of it. For some reason it only appears to be sold in Publix in my area, so I have to make the extra trek to Publix just to get me some Smores. The problem is they sell out of it frequently so I have to check back often. Very well balanced and frankly addictive. Please expand the retail distribution so all the smores fans in my area dont have to fight for the limited inventory at Publix. THANKS!"
41_bj,5,5.0,0.0,I look for the Smores every time I hit the grocer. Now to find the ever elusive Smores Ice Cream bar!
41_bj,5,4.0,0.0,"This particular flavor has to be one of my favorites I absolutely love the marshmallow swirl and the graham cracker pieces.The chocolate chunks were good too though I wish the pieces were a little bit smaller, still, wont stop me from getting this ice cream."
41_bj,5,4.0,0.0,This is my addiction! I love its more a semi sweet chocolate with the marshmallow and graham cracker... I have no idea what I will do if they ever stop making this ice cream. I call dibs on the recipe if you ever discontinue!
41_bj,5,3.0,0.0,"I die of sadness every time I’m in the mood for B&J, but the store doesn’t carry this flavor...it has ALL THE THINGS...delish chocolate ice cream, graham cracker crack bits, and sweet, sweet toasted marshmallow swirls. One of the few foods in life that is worth the calories...when I see people give this flavor a low score I literally want to fist fight them."
41_bj,5,2.0,0.0,"So this was my favorite ice cream ever!!! all the flavors match so well and the combination of the chocolate ice cream with the graham cracker is great. If I could ask for anything would be to have a little more graham cracker in it, but is still absolutely delicious. However Im deeply sad to see that this flavor is no longer available... just so disappointing and now Im struggling to find another ice cream to substitute my favorite ever Smores! :("
41_bj,5,4.0,0.0,head and shoulders the best of the bunch. why so hard to find?
41_bj,5,1.0,0.0,"When I was living in NYC, I found this flavor one time in my local bodega. Ever since then, its been my favorite Ben & Jerrys flavor. I recently moved back to Michigan and cannot find it anywhere! The graham cracker swirls balance out the decadent chocolate flavors and the toasted marshmallow adds this gooey element that is perfectly complex and sweet. Luckily, when I visit my boyfriend who is stationed in North Dakota, his store carries it and Im able to get my fix. I hope this flavor never gets discontinued!"
41_bj,5,3.0,0.0,"I just melt when I dig into certain B&J flavors and this is one of them. Everything about S’mores is great, I just wish the marshmallow and graham swirls were thicker. This is a great pint and I will definitely be buying it again."
41_bj,5,3.0,0.0,My husband and I drive all the way across town to buy this ice cream at least twice a week! It is the BEST! I love that is is very chocolatey with a hint of marshmallow and graham cracker. Its perfection!
