<<<<<<< HEAD
=======
<<<<<<< HEAD
>>>>>>> main
key,stars,helpful_yes,helpful_no,text,rating
8_bj,5,2,1,NEEDS TO BE A PERMANENT FLAVOR! I can’t believe there’s a flavor that combines my favorites— cinnamon bun with Half Baked. Every bite was so interesting and delightful. A whole pint goes down eeeeasy. I hope I can find this again. DEFINITELY a new favorite.,4.3
8_bj,5,1,0,Ever since this ice cream has come out I always have a pint of it in the fridge. Seriously right now I have 3. Not only is this my favorite ice cream of all time but it also supports a great cause so maybe we can be lucky enough to keep this pint because as long as you guys make it I will keep buying it.,4.3
8_bj,5,2,1,"I havent found a new ice cream flavor like this in awhile. I would love to have it permanently, because it is my fave flavor currently! Very odd, but satisfying. The spiciness of the brownies works perfect with the sweetness of the mix of the cinnammon bun dough and ice cream. Id love to see more creativity like this in my ice cream!",4.3
8_bj,3,4,2,The icecream itself and the cinnamon buns were good but the brownie was too strongly spiced.,4.3
8_bj,5,2,1,"My curiousity stopped on the label at gobs of cinnamon bun dough, so I didnt even notice the spicy fudge brownie part. Turned out I dont actually like the little cinnamon dough buttons (easy to spit out), but the spicy brownies really made this worth the purchase. I hope they revisit it again, Loving the cinnamon/spicy chocolate combo.",4.3
8_bj,3,2,0,The ice creams are blah but the spiced up brownies saved the pint...until I ate it. All.,4.3
8_bj,4,2,0,I was really excited to try this one when I heard about it I love the spicy sweet aspect and really wish they would make this one of the regular flavors,4.3
8_bj,5,2,0,At first I didnt feel the spice from the brownie but when its eaten alone its definitely there. This flavor is sooo good. I wish it would be a permanent flavor.,4.3
8_bj,5,2,0,Id never had a favorite ice cream flavor before I tried Justice ReMixd and now Ive gone through five pints and counting and I would sacrifice my firstborn to keep it in the roster forever,4.3
8_bj,5,3,0,"I was skeptical initially on the spicy fudge brownies, but holy Hannah! It’s 1000% amazing! It is darn near impossible to stop at one serving. I hope this stays around for a while, or I’ll have to get another freezer to stock up!",4.3
8_bj,5,2,0,"This is the kind of pint that I could eat in one sitting, but have to hold back to save more for the next day. The combination of flavors are exquisite in my opinion!! Nothing to complain about for me. If you’re scared of the spicy chocolate, know it is not very spicy and quite delicious. THIS ICE CREAM NEEDS TO BE PERMANENT because I’ve realized I can’t live without it now. Please consider keeping it!!!!",4.3
8_bj,5,6,1,...and you will not change my mind. Its cruel and unusual that this is a limited edition batch.,4.3
8_bj,5,4,0,Loved the cinnabon pieces and the spicy brownie pieces!,4.3
8_bj,5,4,0,I love the cinnamon bun and cant find it saw this and tried it! Best flavor ever! Please please please.keep!,4.3
8_bj,5,5,0,Please please PLEASE keep this flavor!! It is my all time favorite Ben and Jerry’s flavor!,4.3
8_bj,5,5,0,LOVE LOVE LOVE! Please keep this flavor definitely one of my favorites I can’t get enough of it!!!!!,4.3
8_bj,5,5,0,"Bought this yesterday at my local supermarket and ate half the pint already. Love it, love it, love it.",4.3
8_bj,5,4,0,This is actually some of the best ice cream I have Ever had. All the spicy elements blend perfectly with the chocolate to create something I can only describe as the apotheosis of Mexican hot chocolate. Please dont take this deliciousness away from me!!! Make this a regular flavor!,4.3
8_bj,5,5,0,"This is how every flavor pint should be! Gorgeous chunks evenly distributed throughout, creamy, chocolatey with a cinnamon zing. Phenomenal.",4.3
8_bj,5,4,0,"I am in love with this ice cream as of many others I know, I always seem to become OBSESSED with a product when it is a “Limited edition” item. For the first time ever I am actually contacting a company in hopes to continue my obsession with this fantastic ice cream. PLEASE keep this flavor available!! :)",4.3
8_bj,5,4,0,This is my favorite flavor ever. Its the only flavor I buy now when I get ice cream and I always buy 3 or 4 pints of it at a time out of fear it wont be there when I go to the store next. I love the cinnamon and spicy brownie combination. There isnt a substitute to this and I will actually cry when its no longer available.,4.3
8_bj,5,5,0,Whoever expresses this as a disappointment is wild. All these flavors paired wonderfully and the spice to the brownie is like a cinnamon spice and so delightful. Ill be sad once this is gone! Love it!!,4.3
8_bj,5,6,0,"I’m an ultimate half baked person, and this is amazing and just what I wanted. Please keep it is so good!!!",4.3
8_bj,5,5,0,"This flavor combined my two favorite desserts - chocolate and cinnamon rolls. To me, it tastes like the Mexican hot chocolate, Abuelita - which I LOVE! I didn’t read that the brownies were spicy, so I was confused at first, but it was a great addition!",4.3
8_bj,5,6,0,"Someone brought this in at work and I immediately fell in love with it. It has chocolate, chunky dough, and cinnamon!! So Good!",4.3
8_bj,5,5,0,"This flavor is exactly what I didn’t know I needed, the cinnamon ice cream and hint of heat from the brownies really make it something special. I hope Justice ReMix’d becomes a regular flavor, it’s one of the best in the Ben and Jerry’s lineup and I’d be so sad to see it go.",4.3
8_bj,5,3,0,"Its so good! The cinnamon seems to pervade the entire pint and the spicy brownie bits are so tasty and interesting! I dont think that Ben and Jerrys has another flavor with a spicy element and I dont think that they need another one if they were to just keep this one around, which is exactly what they should do! I am gonna be so sad when they take this one away. I get that its kind of a weird flavor but it seems like the people who like it, REALLY love it.",4.3
8_bj,5,4,0,"Im not sure I will ever love again! This is a fantasticly unusual combination that just hits every mark for me. I can usually ration out my pints over a couple weeks, but this flavor only lasts me two sittings! Anytime you need a break from the sugary cinnamon, the deep rich chocolate is there to smooth things over with a little spice and vice versa. I would definitely become a regular fanatic if this became a daily flavor (r.i.p. my diet)",4.3
8_bj,4,2,0,"I saw this in the store and had to buy it as soon as I saw the words spicy brownie. They werent lying, the brownies have a really interesting kick! I can understand why it was too strong for some, but for me it made up for the lack of cinnamon promised in the ice cream and cinnamon bun dough (which basically was like their cookie dough in texture minus the chips). This is a flavor for people who like the classics but are bold enough to try out some more exotic ones. Overall, one of the most intriguing flavors Ive had from Ben and Jerrys.",4.3
8_bj,5,4,0,"This flavor combination is out of this world with perfect balance of flavors, textures and ... that cinnamon spice is everything. i wanted to try this initially because I support the cause and I was curious about how the flavor combo would be - and now I’m here begging you to add this to the regular rotation of flavors even though I never write reviews. I just went and bought out my local stores stock. Please add this to the regular line up!",4.3
